date,time,home_team,away_team,home_elo,away_elo,home_form3,home_form5,away_form3,away_form5,home_goals,away_goals,result,home_goals_ht,away_goals_ht,result_ht,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odd_home,odd_draw,odd_away,odd_over25,odd_under25,season,league
2008-08-31,,Roma,Napoli,1872.93,1650.27,7.0,11.0,3.0,7.0,1.0,1.0,D,1.0,0.0,H,17.0,19.0,7.0,5.0,17.0,22.0,6.0,8.0,2.0,1.0,0.0,1.0,1.57,3.6,6.5,1.76,1.98,2008/2009,Serie A
2008-08-31,,Milan,Bologna,1825.57,1623.99,6.0,12.0,9.0,12.0,1.0,2.0,A,1.0,1.0,D,23.0,13.0,8.0,3.0,16.0,12.0,4.0,1.0,1.0,3.0,0.0,0.0,1.3,4.75,12.0,1.78,1.96,2008/2009,Serie A
2008-08-31,,Torino,Lecce,1610.64,1654.54,6.0,6.0,6.0,10.0,3.0,0.0,H,2.0,0.0,H,13.0,18.0,6.0,4.0,11.0,17.0,6.0,6.0,1.0,3.0,0.0,0.0,1.8,3.1,5.25,2.08,1.69,2008/2009,Serie A
2008-08-31,,Fiorentina,Juventus,1791.11,1830.24,6.0,10.0,2.0,8.0,1.0,1.0,D,0.0,1.0,A,13.0,18.0,2.0,5.0,18.0,25.0,3.0,3.0,1.0,3.0,1.0,0.0,2.75,3.0,2.75,2.0,1.74,2008/2009,Serie A
2008-08-31,,Catania,Genoa,1593.77,1623.62,2.0,5.0,0.0,3.0,1.0,0.0,H,0.0,0.0,D,7.0,12.0,4.0,3.0,22.0,30.0,3.0,8.0,5.0,3.0,0.0,0.0,2.4,3.0,3.2,2.12,1.65,2008/2009,Serie A
2008-08-31,,Cagliari,Lazio,1632.65,1705.6,7.0,10.0,6.0,6.0,1.0,4.0,A,1.0,0.0,H,18.0,17.0,4.0,8.0,12.0,17.0,8.0,3.0,4.0,1.0,1.0,0.0,3.0,3.0,2.5,2.12,1.65,2008/2009,Serie A
2008-08-31,,Atalanta,Siena,1648.89,1657.16,6.0,7.0,5.0,6.0,1.0,0.0,H,1.0,0.0,H,10.0,5.0,3.0,1.0,18.0,24.0,3.0,6.0,1.0,1.0,0.0,1.0,2.05,3.1,4.0,1.95,1.79,2008/2009,Serie A
2008-08-31,,Chievo,Reggina,1654.03,1637.13,5.0,8.0,7.0,10.0,2.0,1.0,H,0.0,0.0,D,15.0,9.0,7.0,2.0,15.0,16.0,4.0,9.0,3.0,1.0,1.0,0.0,2.15,3.0,3.75,2.1,1.66,2008/2009,Serie A
2008-09-13,,Inter,Catania,1893.65,1600.87,5.0,8.0,5.0,5.0,2.0,1.0,H,1.0,1.0,D,21.0,12.0,6.0,1.0,15.0,27.0,8.0,5.0,2.0,5.0,1.0,0.0,1.25,5.0,15.0,1.73,2.01,2008/2009,Serie A
2008-09-13,,Palermo,Roma,1639.34,1866.17,1.0,5.0,5.0,11.0,3.0,1.0,H,1.0,1.0,D,18.0,20.0,6.0,7.0,24.0,13.0,5.0,3.0,1.0,2.0,0.0,0.0,3.5,3.1,2.2,1.85,1.87,2008/2009,Serie A
2008-09-14,,Siena,Cagliari,1651.13,1618.55,2.0,6.0,4.0,7.0,2.0,0.0,H,1.0,0.0,H,9.0,10.0,6.0,3.0,16.0,12.0,7.0,6.0,3.0,3.0,0.0,0.0,1.91,3.1,4.5,2.17,1.63,2008/2009,Serie A
2008-09-14,,Bologna,Atalanta,1639.02,1655.49,9.0,12.0,6.0,10.0,0.0,1.0,A,0.0,1.0,A,6.0,13.0,2.0,2.0,19.0,25.0,7.0,5.0,2.0,6.0,0.0,0.0,2.2,3.0,3.6,1.99,1.75,2008/2009,Serie A
2008-09-14,,Genoa,Milan,1617.09,1811.1,0.0,0.0,3.0,9.0,2.0,0.0,H,1.0,0.0,H,16.0,18.0,8.0,6.0,11.0,17.0,6.0,5.0,2.0,4.0,0.0,0.0,4.5,3.1,1.91,1.88,1.84,2008/2009,Serie A
2008-09-14,,Juventus,Udinese,1831.84,1667.0,3.0,6.0,3.0,9.0,1.0,0.0,H,0.0,0.0,D,19.0,7.0,6.0,3.0,17.0,16.0,7.0,2.0,0.0,1.0,0.0,0.0,1.53,3.75,7.0,1.76,1.97,2008/2009,Serie A
2008-09-14,,Lazio,Sampdoria,1720.27,1713.01,9.0,9.0,5.0,6.0,2.0,0.0,H,1.0,0.0,H,14.0,9.0,4.0,3.0,13.0,20.0,5.0,10.0,0.0,2.0,0.0,0.0,2.2,3.0,3.6,2.01,1.72,2008/2009,Serie A
2008-09-14,,Lecce,Chievo,1642.31,1659.93,6.0,9.0,5.0,8.0,2.0,0.0,H,0.0,0.0,D,11.0,12.0,4.0,1.0,24.0,23.0,3.0,5.0,2.0,2.0,0.0,0.0,2.38,3.0,3.2,2.06,1.69,2008/2009,Serie A
2008-09-14,,Napoli,Fiorentina,1657.85,1790.64,4.0,5.0,7.0,8.0,2.0,1.0,H,0.0,1.0,A,15.0,19.0,5.0,7.0,14.0,13.0,4.0,4.0,3.0,3.0,0.0,0.0,2.6,3.0,2.88,2.06,1.7,2008/2009,Serie A
2008-09-14,,Reggina,Torino,1631.79,1623.44,4.0,10.0,6.0,9.0,1.0,1.0,D,1.0,1.0,D,12.0,7.0,1.0,5.0,22.0,25.0,9.0,5.0,3.0,1.0,0.0,0.0,2.5,3.0,3.0,2.12,1.66,2008/2009,Serie A
2008-09-20,,Roma,Reggina,1849.7,1631.79,2.0,8.0,2.0,8.0,3.0,0.0,H,1.0,0.0,H,25.0,11.0,9.0,1.0,16.0,15.0,9.0,3.0,0.0,2.0,0.0,0.0,1.33,4.75,10.0,1.76,1.99,2008/2009,Serie A
2008-09-20,,Catania,Atalanta,1599.43,1655.49,4.0,5.0,9.0,12.0,1.0,0.0,H,0.0,0.0,D,8.0,22.0,1.0,5.0,24.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,2.35,2.9,3.4,2.1,1.67,2008/2009,Serie A
2008-09-21,,Sampdoria,Chievo,1713.01,1659.93,2.0,5.0,4.0,8.0,1.0,1.0,D,0.0,0.0,D,10.0,6.0,3.0,1.0,16.0,15.0,4.0,0.0,2.0,2.0,0.0,0.0,1.62,3.5,6.25,1.93,1.8,2008/2009,Serie A
2008-09-21,,Torino,Inter,1623.44,1895.08,4.0,10.0,7.0,8.0,1.0,3.0,A,0.0,2.0,A,14.0,8.0,5.0,5.0,15.0,18.0,8.0,0.0,3.0,1.0,0.0,0.0,5.75,3.4,1.67,2.01,1.74,2008/2009,Serie A
2008-09-21,,Udinese,Napoli,1667.0,1657.85,3.0,6.0,4.0,7.0,0.0,0.0,D,0.0,0.0,D,14.0,9.0,4.0,1.0,10.0,18.0,1.0,2.0,0.0,2.0,0.0,0.0,2.1,3.1,3.75,1.91,1.82,2008/2009,Serie A
2008-09-21,,Palermo,Genoa,1655.8,1617.09,4.0,7.0,3.0,3.0,2.0,1.0,H,1.0,0.0,H,14.0,10.0,5.0,3.0,18.0,24.0,4.0,4.0,1.0,2.0,0.0,0.0,2.1,3.1,3.8,1.95,1.77,2008/2009,Serie A
2008-09-21,,Cagliari,Juventus,1618.55,1831.84,1.0,7.0,5.0,6.0,0.0,1.0,A,0.0,1.0,A,12.0,17.0,5.0,5.0,9.0,21.0,3.0,6.0,1.0,1.0,0.0,0.0,6.25,3.5,1.62,2.01,1.73,2008/2009,Serie A
2008-09-21,,Lecce,Siena,1642.31,1651.13,6.0,9.0,4.0,8.0,1.0,1.0,D,0.0,1.0,A,10.0,11.0,5.0,3.0,17.0,24.0,5.0,6.0,3.0,4.0,0.0,0.0,2.25,2.88,3.6,2.14,1.64,2008/2009,Serie A
2008-09-21,,Fiorentina,Bologna,1790.64,1639.02,4.0,7.0,6.0,12.0,1.0,0.0,H,1.0,0.0,H,23.0,10.0,8.0,4.0,25.0,14.0,4.0,4.0,3.0,1.0,0.0,0.0,1.53,3.6,7.5,1.89,1.84,2008/2009,Serie A
2008-09-21,,Milan,Lazio,1811.1,1720.27,3.0,6.0,9.0,12.0,4.0,1.0,H,2.0,1.0,H,14.0,12.0,9.0,4.0,20.0,15.0,7.0,6.0,2.0,1.0,0.0,0.0,1.73,3.3,5.5,1.88,1.84,2008/2009,Serie A
2008-09-24,,Atalanta,Cagliari,1655.49,1618.55,6.0,9.0,0.0,4.0,1.0,0.0,H,0.0,0.0,D,16.0,10.0,7.0,2.0,25.0,17.0,6.0,3.0,1.0,3.0,0.0,0.0,1.73,3.3,5.5,2.03,1.73,2008/2009,Serie A
2008-09-24,,Bologna,Udinese,1639.02,1667.0,3.0,9.0,4.0,4.0,0.0,3.0,A,0.0,2.0,A,9.0,15.0,1.0,3.0,16.0,28.0,2.0,6.0,3.0,2.0,1.0,0.0,2.65,2.9,2.9,2.08,1.67,2008/2009,Serie A
2008-09-24,,Chievo,Torino,1659.93,1623.44,4.0,6.0,4.0,7.0,1.0,1.0,D,0.0,1.0,A,14.0,8.0,5.0,2.0,17.0,23.0,8.0,3.0,3.0,2.0,0.0,1.0,2.25,2.9,3.6,2.11,1.66,2008/2009,Serie A
2008-09-24,,Genoa,Roma,1617.09,1849.7,3.0,3.0,4.0,8.0,3.0,1.0,H,1.0,1.0,D,14.0,12.0,6.0,4.0,16.0,19.0,5.0,4.0,3.0,5.0,0.0,1.0,4.2,3.0,2.05,1.92,1.82,2008/2009,Serie A
2008-09-24,,Inter,Lecce,1895.08,1642.31,7.0,11.0,4.0,10.0,1.0,0.0,H,0.0,0.0,D,14.0,5.0,2.0,2.0,12.0,15.0,7.0,2.0,2.0,1.0,0.0,0.0,1.17,6.5,19.0,1.64,2.06,2008/2009,Serie A
2008-09-24,,Juventus,Catania,1831.84,1599.43,7.0,9.0,6.0,8.0,1.0,1.0,D,1.0,0.0,H,22.0,8.0,8.0,4.0,16.0,33.0,5.0,3.0,0.0,3.0,0.0,0.0,1.25,5.25,13.0,1.84,1.89,2008/2009,Serie A
2008-09-24,,Lazio,Fiorentina,1720.27,1790.64,6.0,12.0,4.0,10.0,3.0,0.0,H,0.0,0.0,D,23.0,8.0,10.0,1.0,18.0,17.0,7.0,6.0,2.0,3.0,0.0,0.0,2.4,3.0,3.2,2.01,1.74,2008/2009,Serie A
2008-09-24,,Napoli,Palermo,1657.85,1655.8,5.0,8.0,6.0,7.0,2.0,1.0,H,1.0,0.0,H,14.0,17.0,4.0,4.0,17.0,17.0,1.0,6.0,2.0,3.0,0.0,0.0,2.05,3.1,4.0,1.93,1.81,2008/2009,Serie A
2008-09-24,,Reggina,Milan,1631.79,1811.1,1.0,5.0,3.0,6.0,1.0,2.0,A,0.0,1.0,A,16.0,8.0,7.0,4.0,26.0,26.0,3.0,1.0,1.0,3.0,0.0,0.0,6.5,3.6,1.57,1.88,1.85,2008/2009,Serie A
2008-09-24,,Siena,Sampdoria,1651.13,1713.01,4.0,6.0,2.0,6.0,0.0,0.0,D,0.0,0.0,D,6.0,8.0,0.0,2.0,23.0,17.0,2.0,7.0,1.0,2.0,0.0,0.0,2.75,2.9,2.8,2.11,1.67,2008/2009,Serie A
2008-09-27,,Sampdoria,Juventus,1713.01,1831.84,2.0,4.0,7.0,9.0,0.0,0.0,D,0.0,0.0,D,13.0,10.0,3.0,2.0,13.0,24.0,11.0,2.0,2.0,2.0,0.0,0.0,3.4,3.0,2.3,2.07,1.7,2008/2009,Serie A
2008-09-27,,Fiorentina,Genoa,1790.64,1617.09,3.0,7.0,6.0,6.0,1.0,0.0,H,0.0,0.0,D,19.0,3.0,5.0,2.0,20.0,33.0,7.0,5.0,5.0,4.0,0.0,0.0,1.75,3.3,5.25,1.94,1.8,2008/2009,Serie A
2008-09-28,,Bologna,Napoli,1639.02,1657.85,0.0,6.0,7.0,8.0,0.0,1.0,A,0.0,0.0,D,10.0,4.0,1.0,1.0,4.0,12.0,5.0,3.0,1.0,0.0,0.0,0.0,2.7,3.0,2.75,2.1,1.67,2008/2009,Serie A
2008-09-28,,Catania,Chievo,1599.43,1659.93,4.0,8.0,2.0,6.0,1.0,0.0,H,1.0,0.0,H,18.0,16.0,3.0,7.0,19.0,12.0,3.0,5.0,3.0,0.0,0.0,1.0,2.05,3.0,4.2,2.2,1.61,2008/2009,Serie A
2008-09-28,,Lecce,Cagliari,1642.31,1618.55,4.0,7.0,0.0,1.0,2.0,0.0,H,1.0,0.0,H,14.0,16.0,5.0,5.0,14.0,18.0,0.0,9.0,3.0,2.0,0.0,0.0,2.0,3.0,4.33,2.14,1.65,2008/2009,Serie A
2008-09-28,,Milan,Inter,1811.1,1895.08,6.0,9.0,9.0,13.0,1.0,0.0,H,1.0,0.0,H,17.0,11.0,5.0,2.0,17.0,14.0,5.0,2.0,2.0,4.0,0.0,2.0,2.88,2.88,2.75,2.03,1.73,2008/2009,Serie A
2008-09-28,,Palermo,Reggina,1655.8,1631.79,6.0,7.0,1.0,2.0,1.0,0.0,H,0.0,0.0,D,8.0,3.0,1.0,1.0,22.0,23.0,5.0,3.0,1.0,3.0,0.0,0.0,1.62,3.4,6.5,1.89,1.85,2008/2009,Serie A
2008-09-28,,Roma,Atalanta,1849.7,1655.49,3.0,5.0,6.0,12.0,2.0,0.0,H,2.0,0.0,H,11.0,11.0,4.0,0.0,24.0,13.0,3.0,4.0,2.0,2.0,0.0,0.0,1.57,3.6,6.5,1.82,1.91,2008/2009,Serie A
2008-09-28,,Torino,Lazio,1623.44,1720.27,2.0,5.0,6.0,12.0,1.0,3.0,A,0.0,1.0,A,12.0,12.0,3.0,8.0,20.0,22.0,1.0,2.0,2.0,2.0,2.0,0.0,2.75,3.0,2.7,2.02,1.73,2008/2009,Serie A
2008-09-28,,Udinese,Siena,1667.0,1651.13,4.0,7.0,5.0,6.0,2.0,1.0,H,2.0,1.0,H,15.0,10.0,6.0,3.0,12.0,18.0,7.0,5.0,0.0,2.0,0.0,0.0,1.62,3.4,6.5,1.94,1.79,2008/2009,Serie A
2008-10-04,,Inter,Bologna,1902.18,1603.12,6.0,10.0,0.0,3.0,2.0,1.0,H,1.0,0.0,H,22.0,12.0,11.0,4.0,15.0,12.0,11.0,5.0,2.0,2.0,0.0,0.0,1.22,6.0,13.0,1.72,2.03,2008/2009,Serie A
2008-10-04,,Lazio,Lecce,1746.03,1656.02,6.0,12.0,4.0,7.0,1.0,1.0,D,0.0,1.0,A,28.0,6.0,7.0,3.0,12.0,28.0,10.0,3.0,2.0,4.0,0.0,0.0,1.44,4.0,8.0,1.82,1.91,2008/2009,Serie A
2008-10-05,,Juventus,Palermo,1827.78,1662.1,5.0,9.0,6.0,9.0,1.0,2.0,A,1.0,1.0,D,11.0,13.0,3.0,4.0,13.0,31.0,2.0,3.0,2.0,2.0,1.0,0.0,1.53,3.75,7.0,1.9,1.82,2008/2009,Serie A
2008-10-05,,Siena,Roma,1655.74,1827.73,2.0,5.0,6.0,7.0,1.0,0.0,H,1.0,0.0,H,11.0,16.0,3.0,6.0,16.0,13.0,3.0,4.0,3.0,1.0,0.0,2.0,4.0,3.2,2.0,1.98,1.76,2008/2009,Serie A
2008-10-05,,Reggina,Catania,1616.13,1622.64,0.0,1.0,7.0,10.0,1.0,1.0,D,0.0,0.0,D,36.0,12.0,7.0,2.0,18.0,23.0,18.0,5.0,2.0,3.0,0.0,1.0,2.5,2.88,3.2,2.23,1.59,2008/2009,Serie A
2008-10-05,,Udinese,Torino,1697.34,1615.03,7.0,10.0,1.0,5.0,2.0,0.0,H,1.0,0.0,H,11.0,6.0,2.0,3.0,14.0,20.0,3.0,4.0,2.0,4.0,0.0,0.0,1.67,3.4,6.0,1.92,1.81,2008/2009,Serie A
2008-10-05,,Genoa,Napoli,1641.05,1688.62,3.0,6.0,7.0,11.0,3.0,2.0,H,1.0,1.0,D,8.0,13.0,5.0,6.0,21.0,22.0,9.0,3.0,1.0,2.0,2.0,0.0,2.1,3.1,3.75,1.98,1.76,2008/2009,Serie A
2008-10-05,,Cagliari,Milan,1595.87,1820.9,0.0,0.0,9.0,9.0,0.0,0.0,D,0.0,0.0,D,12.0,15.0,4.0,4.0,28.0,16.0,5.0,5.0,3.0,3.0,0.0,0.0,8.0,4.0,1.44,1.91,1.82,2008/2009,Serie A
2008-10-05,,Atalanta,Sampdoria,1660.19,1705.65,3.0,9.0,3.0,4.0,4.0,2.0,H,2.0,1.0,H,20.0,4.0,11.0,3.0,13.0,25.0,5.0,2.0,3.0,3.0,0.0,2.0,2.4,3.0,3.2,2.19,1.61,2008/2009,Serie A
2008-10-05,,Chievo,Fiorentina,1645.93,1774.06,2.0,5.0,6.0,7.0,0.0,2.0,A,0.0,1.0,A,11.0,12.0,3.0,8.0,20.0,16.0,5.0,4.0,3.0,2.0,1.0,0.0,3.25,3.0,2.38,2.15,1.63,2008/2009,Serie A
2008-10-18,,Fiorentina,Reggina,1776.94,1606.73,6.0,9.0,1.0,2.0,3.0,0.0,H,1.0,0.0,H,28.0,9.0,9.0,1.0,28.0,17.0,13.0,4.0,1.0,1.0,0.0,1.0,1.44,3.8,9.0,1.94,1.79,2008/2009,Serie A
2008-10-18,,Napoli,Juventus,1661.65,1806.78,6.0,10.0,2.0,8.0,2.0,1.0,H,0.0,0.0,D,12.0,12.0,5.0,5.0,17.0,24.0,2.0,4.0,3.0,4.0,0.0,0.0,2.5,3.0,3.1,2.09,1.68,2008/2009,Serie A
2008-10-19,,Torino,Cagliari,1601.52,1592.55,1.0,2.0,1.0,1.0,0.0,1.0,A,0.0,0.0,D,9.0,4.0,5.0,1.0,17.0,14.0,6.0,6.0,2.0,3.0,0.0,0.0,1.83,3.1,5.0,2.05,1.71,2008/2009,Serie A
2008-10-19,,Roma,Inter,1821.93,1890.7,3.0,6.0,6.0,12.0,0.0,4.0,A,0.0,1.0,A,26.0,18.0,7.0,9.0,13.0,17.0,9.0,10.0,1.0,1.0,0.0,0.0,3.4,3.0,2.3,1.96,1.78,2008/2009,Serie A
2008-10-19,,Milan,Sampdoria,1811.17,1688.69,7.0,10.0,2.0,3.0,3.0,0.0,H,0.0,0.0,D,16.0,9.0,6.0,3.0,26.0,16.0,6.0,4.0,2.0,1.0,0.0,1.0,1.4,4.0,9.5,1.89,1.84,2008/2009,Serie A
2008-10-19,,Lecce,Udinese,1653.6,1681.13,4.0,8.0,9.0,10.0,2.0,2.0,D,1.0,0.0,H,7.0,22.0,2.0,8.0,24.0,21.0,5.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,2.5,2.12,1.66,2008/2009,Serie A
2008-10-19,,Chievo,Atalanta,1628.83,1663.0,1.0,2.0,6.0,9.0,1.0,1.0,D,1.0,0.0,H,14.0,11.0,4.0,4.0,14.0,11.0,13.0,7.0,1.0,1.0,0.0,0.0,2.5,2.88,3.2,2.2,1.61,2008/2009,Serie A
2008-10-19,,Catania,Palermo,1617.8,1668.88,5.0,8.0,6.0,12.0,2.0,0.0,H,0.0,0.0,D,18.0,16.0,4.0,3.0,19.0,13.0,3.0,7.0,0.0,1.0,0.0,1.0,2.5,3.0,3.0,2.09,1.67,2008/2009,Serie A
2008-10-19,,Bologna,Lazio,1594.59,1734.22,0.0,0.0,7.0,10.0,3.0,1.0,H,3.0,0.0,H,4.0,11.0,3.0,5.0,27.0,14.0,5.0,7.0,4.0,4.0,0.0,0.0,3.5,3.1,2.2,2.0,1.74,2008/2009,Serie A
2008-10-19,,Genoa,Siena,1640.73,1659.32,6.0,9.0,4.0,8.0,1.0,0.0,H,1.0,0.0,H,12.0,5.0,6.0,1.0,24.0,16.0,5.0,6.0,1.0,2.0,0.0,0.0,1.83,3.1,5.0,2.05,1.7,2008/2009,Serie A
2008-10-25,,Juventus,Torino,1806.78,1601.52,1.0,5.0,0.0,1.0,1.0,0.0,H,0.0,0.0,D,11.0,9.0,5.0,0.0,19.0,25.0,7.0,5.0,2.0,3.0,0.0,0.0,1.57,3.6,7.0,1.98,1.77,2008/2009,Serie A
2008-10-25,,Siena,Catania,1659.32,1617.8,3.0,5.0,7.0,11.0,1.0,1.0,D,0.0,0.0,D,28.0,4.0,11.0,2.0,11.0,16.0,14.0,2.0,2.0,1.0,0.0,0.0,2.25,2.9,3.6,2.32,1.55,2008/2009,Serie A
2008-10-26,,Reggina,Lecce,1606.73,1653.6,1.0,1.0,5.0,6.0,2.0,0.0,H,0.0,0.0,D,14.0,12.0,3.0,3.0,17.0,27.0,8.0,4.0,2.0,3.0,0.0,0.0,2.2,3.0,3.6,2.21,1.6,2008/2009,Serie A
2008-10-26,,Udinese,Roma,1681.13,1821.93,7.0,11.0,3.0,6.0,3.0,1.0,H,2.0,0.0,H,12.0,24.0,7.0,8.0,25.0,13.0,2.0,9.0,4.0,4.0,0.0,0.0,2.4,3.1,3.1,1.9,1.84,2008/2009,Serie A
2008-10-26,,Sampdoria,Bologna,1688.69,1594.59,1.0,3.0,3.0,3.0,2.0,0.0,H,0.0,0.0,D,22.0,6.0,9.0,3.0,19.0,21.0,9.0,6.0,2.0,2.0,0.0,0.0,1.7,3.3,5.75,2.1,1.68,2008/2009,Serie A
2008-10-26,,Palermo,Fiorentina,1668.88,1776.94,6.0,9.0,9.0,12.0,1.0,3.0,A,0.0,2.0,A,17.0,18.0,7.0,5.0,6.0,19.0,6.0,7.0,2.0,1.0,0.0,0.0,2.4,3.0,3.2,2.0,1.74,2008/2009,Serie A
2008-10-26,,Atalanta,Milan,1663.0,1811.17,4.0,7.0,7.0,13.0,0.0,1.0,A,0.0,0.0,D,14.0,6.0,6.0,1.0,21.0,26.0,2.0,0.0,3.0,4.0,0.0,0.0,4.75,3.25,1.83,2.03,1.72,2008/2009,Serie A
2008-10-26,,Inter,Genoa,1890.7,1640.73,6.0,12.0,6.0,9.0,0.0,0.0,D,0.0,0.0,D,15.0,12.0,2.0,5.0,16.0,17.0,6.0,2.0,4.0,3.0,0.0,1.0,1.3,5.0,11.0,1.79,1.95,2008/2009,Serie A
2008-10-26,,Cagliari,Chievo,1592.55,1628.83,4.0,4.0,1.0,3.0,2.0,0.0,H,1.0,0.0,H,6.0,4.0,4.0,0.0,24.0,21.0,5.0,4.0,3.0,4.0,0.0,0.0,2.1,3.0,4.0,2.27,1.57,2008/2009,Serie A
2008-10-26,,Lazio,Napoli,1734.22,1661.65,4.0,7.0,6.0,10.0,0.0,1.0,A,0.0,0.0,D,18.0,8.0,5.0,2.0,26.0,14.0,4.0,4.0,4.0,1.0,0.0,0.0,2.1,3.1,3.75,1.91,1.83,2008/2009,Serie A
2008-10-29,,Napoli,Reggina,1661.65,1606.73,6.0,12.0,4.0,4.0,3.0,0.0,H,2.0,0.0,H,9.0,0.0,4.0,0.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.44,4.0,9.0,1.9,1.83,2008/2009,Serie A
2008-10-29,,Bologna,Juventus,1594.59,1806.78,3.0,3.0,3.0,5.0,1.0,2.0,A,0.0,1.0,A,6.0,13.0,2.0,4.0,18.0,24.0,4.0,8.0,3.0,1.0,0.0,0.0,4.75,3.3,1.83,2.03,1.72,2008/2009,Serie A
2008-10-29,,Catania,Udinese,1617.8,1681.13,5.0,9.0,7.0,13.0,0.0,2.0,A,0.0,1.0,A,23.0,13.0,6.0,6.0,20.0,21.0,2.0,1.0,2.0,4.0,0.0,0.0,2.6,3.0,2.88,2.2,1.6,2008/2009,Serie A
2008-10-29,,Chievo,Lazio,1628.83,1734.22,1.0,2.0,1.0,7.0,1.0,2.0,A,1.0,1.0,D,9.0,11.0,4.0,2.0,21.0,16.0,6.0,6.0,3.0,2.0,0.0,0.0,3.25,3.1,2.3,1.95,1.79,2008/2009,Serie A
2008-10-29,,Fiorentina,Inter,1776.94,1890.7,9.0,12.0,7.0,10.0,0.0,0.0,D,0.0,0.0,D,17.0,12.0,3.0,2.0,17.0,16.0,1.0,7.0,1.0,1.0,0.0,0.0,3.25,3.1,2.3,2.09,1.68,2008/2009,Serie A
2008-10-29,,Genoa,Cagliari,1640.73,1592.55,7.0,10.0,7.0,7.0,2.0,1.0,H,1.0,0.0,H,10.0,11.0,6.0,2.0,13.0,11.0,4.0,2.0,2.0,2.0,0.0,0.0,1.62,3.4,5.5,2.02,1.73,2008/2009,Serie A
2008-10-29,,Lecce,Palermo,1653.6,1668.88,2.0,5.0,3.0,6.0,1.0,1.0,D,1.0,0.0,H,5.0,8.0,1.0,1.0,20.0,23.0,7.0,1.0,0.0,3.0,1.0,0.0,2.62,3.0,2.88,2.11,1.66,2008/2009,Serie A
2008-10-29,,Milan,Siena,1811.17,1659.32,7.0,13.0,4.0,5.0,2.0,1.0,H,1.0,0.0,H,14.0,13.0,4.0,4.0,7.0,19.0,6.0,7.0,0.0,2.0,0.0,0.0,1.22,6.0,13.0,1.69,2.06,2008/2009,Serie A
2008-10-29,,Torino,Atalanta,1601.52,1663.0,0.0,1.0,4.0,7.0,2.0,1.0,H,0.0,0.0,D,8.0,9.0,5.0,3.0,25.0,23.0,4.0,2.0,4.0,2.0,0.0,0.0,2.4,3.0,3.2,2.23,1.6,2008/2009,Serie A
2008-11-01,,Reggina,Inter,1612.19,1908.23,3.0,4.0,5.0,8.0,2.0,3.0,A,1.0,2.0,A,17.0,19.0,7.0,7.0,25.0,19.0,4.0,2.0,1.0,1.0,0.0,0.0,9.0,4.2,1.4,1.87,1.86,2008/2009,Serie A
2008-11-01,,Juventus,Roma,1821.81,1797.98,6.0,7.0,0.0,3.0,2.0,0.0,H,1.0,0.0,H,21.0,6.0,6.0,0.0,15.0,15.0,11.0,6.0,0.0,2.0,0.0,0.0,2.2,2.9,3.75,2.06,1.7,2008/2009,Serie A
2008-11-02,,Atalanta,Lecce,1658.36,1647.12,1.0,4.0,2.0,6.0,0.0,0.0,D,0.0,0.0,D,9.0,11.0,1.0,3.0,12.0,18.0,4.0,4.0,1.0,2.0,1.0,0.0,1.85,3.2,4.75,2.18,1.62,2008/2009,Serie A
2008-11-02,,Cagliari,Bologna,1615.36,1604.39,6.0,7.0,3.0,3.0,5.0,1.0,H,1.0,1.0,D,23.0,4.0,14.0,1.0,14.0,23.0,9.0,2.0,1.0,2.0,0.0,0.0,2.0,2.9,4.5,2.2,1.61,2008/2009,Serie A
2008-11-02,,Lazio,Catania,1725.07,1626.53,3.0,7.0,4.0,8.0,1.0,0.0,H,0.0,0.0,D,14.0,6.0,7.0,1.0,9.0,25.0,7.0,2.0,4.0,2.0,0.0,0.0,1.65,3.25,6.5,1.94,1.79,2008/2009,Serie A
2008-11-02,,Milan,Napoli,1840.52,1697.78,9.0,13.0,9.0,12.0,1.0,0.0,H,0.0,0.0,D,20.0,8.0,6.0,4.0,26.0,20.0,13.0,2.0,2.0,2.0,0.0,1.0,1.62,3.6,6.0,1.84,1.89,2008/2009,Serie A
2008-11-02,,Palermo,Chievo,1658.37,1617.64,1.0,7.0,1.0,1.0,3.0,0.0,H,3.0,0.0,H,11.0,17.0,3.0,2.0,18.0,16.0,4.0,8.0,1.0,2.0,1.0,0.0,1.65,3.4,6.0,1.96,1.78,2008/2009,Serie A
2008-11-02,,Sampdoria,Torino,1703.53,1603.91,3.0,5.0,3.0,3.0,1.0,0.0,H,0.0,0.0,D,15.0,10.0,5.0,4.0,18.0,19.0,8.0,2.0,1.0,3.0,0.0,0.0,1.75,3.2,5.5,2.03,1.72,2008/2009,Serie A
2008-11-02,,Siena,Fiorentina,1654.78,1791.28,1.0,4.0,7.0,13.0,1.0,0.0,H,0.0,0.0,D,10.0,12.0,4.0,4.0,15.0,16.0,6.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,2.5,2.19,1.62,2008/2009,Serie A
